uniform,binominal,poisson,normal,real
-0.644494404,484,1042,-0.033488816,5404
-0.692857886,495,998,-0.011993957,5401
0.312865484,510,1038,0.057134355,5212
0.376836334,476,1055,0.143427696,7000
-0.694483358,492,994,0.107910289,5400
0.83984651,494,1070,-0.139319313,2303
-0.14209475,485,959,0.158021307,2999
-0.410761925,513,997,-0.103790812,2204
0.481308085,521,971,0.008509892,2605
-0.296310881,494,1053,-0.068083279,2999
-0.384084213,508,993,-0.066734436,2404
-0.530794532,485,1032,0.05045612,2299
0.627224312,507,1006,-0.058666409,3562
-0.659238589,529,1016,0.099509672,7000
0.413568314,503,932,-0.027606746,7000
0.986625564,499,1020,0.100373492,2404
0.384172058,516,1015,-0.07381043,7000
-0.442773592,489,994,-0.232536574,2404
-0.186029466,507,986,-0.102893263,7000
1.49E-05,497,998,0.011780887,2404
0.740506674,526,998,-0.13166809,7000
-0.434775223,491,990,-0.13402787,2299
-0.369745368,511,1004,0.0204936,2999
0.669884457,505,1048,0.001370845,2303
0.100632077,505,1006,-0.205086257,2309
0.78702722,496,1001,-0.118334741,7000
-0.389766796,513,976,-0.060561092,2204
0.281158944,516,1035,-0.009004784,5311
0.975478917,507,1012,-0.125568449,7000
-0.552449366,507,1037,0.114169048,1315
0.44714074,521,946,-0.084428502,5404
0.637743008,536,1051,0.041064283,2404
0.857596272,489,1004,0.003500589,2404
0.112697323,467,1018,0.03302075,7000
-0.938473173,503,1023,-0.077172203,3599
0.563176895,493,991,0.080429054,2404
0.00690976,525,1018,0.168271292,2605
0.472491597,516,1007,-0.075526155,7000
0.411961851,509,1017,-0.034370573,2404
0.168715315,490,1026,0.063652592,2399
0.516080793,497,1015,0.353615021,5007
0.827392808,484,1023,-0.027800137,2404
0.888536198,472,985,0.07487072,2404
-0.411400297,468,1031,0.058661874,2204
-0.87970652,518,950,0.003346394,7000
0.480978284,499,1020,0.040887664,7000
0.07336418,488,1009,0.039535436,2299
0.914427096,525,982,-0.036491652,2404
0.071345306,515,1059,-0.044954824,3572
0.826141123,482,1027,0.119442394,1212
-0.80124979,513,1012,1.04E-05,3571
-0.52101522,468,941,-0.143396695,2803
-0.967877971,501,1004,-0.075072916,7000
-0.161077325,475,973,-0.023923566,5499
0.931085263,499,949,0.174335941,2404
-0.077559164,492,1000,-0.07130773,7000
0.632147863,510,986,0.270888207,7000
0.174419221,515,1039,-0.066704705,7000
0.902372707,512,992,-0.038525398,2605
-0.012306362,515,1012,0.133889834,2404
0.740675372,516,1003,-0.085634822,2399
0.583440987,523,1022,-0.045092313,7000
0.628818288,507,961,0.14570021,2404
-0.783429158,491,1030,0.074645554,1299
-0.616833594,498,994,0.103488055,3572
0.783853119,493,979,0.072336135,2999
-0.821454386,485,962,0.060433975,2299
0.508419278,481,959,0.041658461,2204
0.587099259,501,950,-0.042100898,2299
-0.513200242,496,997,0.024265797,7000
0.866807779,481,962,0.087022727,7000
0.961375003,502,1050,-0.109554578,5401
0.060722025,511,983,0.2255539,2399
-0.824081721,518,1067,-0.064583501,2999
-0.789943113,489,1006,-0.058587915,2999
0.021273819,504,990,0.143573571,2999
0.227679053,471,1029,-0.001603821,2999
0.050706735,501,1036,-0.027938243,2404
-0.457064452,522,1016,-0.106148092,7000
-0.240964299,472,984,-0.157257141,1299
0.625136258,495,1040,-0.010481237,2404
-0.998617653,524,1023,0.08674095,2305
-0.085078271,492,993,0.005015322,2399
-0.04826665,510,1027,0.126984263,7000
-0.149212562,490,991,-0.131874959,2308
0.289101243,506,1033,0.016036129,2308
0.636281667,496,1022,0.015002474,2309
-0.994353552,522,1012,0.113800826,2404
-0.987964095,501,1007,-0.141050888,2604
0.710807578,482,1004,-0.230542148,7000
-0.167189997,510,1014,-0.21993296,5400
-0.670546099,508,975,0.10807256,2299
-0.650855314,492,994,0.020253728,2404
-0.740192291,510,987,0.229618199,7000
0.672596001,490,1008,0.053222696,2299
-0.163162211,508,982,-0.085979697,7000
0.6790132,485,1048,-0.121433762,1210
-0.69095254,516,978,-0.015020833,7000
-0.066653469,512,1012,-0.027035793,7000
0.867460144,499,1033,-0.11187269,2404
0.079953534,535,988,0.052370619,3599
-0.108692753,504,965,-0.032222258,2203
0.068969983,503,965,-0.113916607,3599
-0.129064808,511,1032,0.058539218,2299
-0.463024437,508,955,0.01504837,2303
-0.792907881,473,1037,0.063700498,3572
0.165043411,536,1034,0.038659461,2299
-0.901641793,517,924,0.165317728,7000
0.291122287,471,1011,-0.095586514,7000
-0.501193027,504,965,-0.129076749,2299
0.318080886,512,1056,-0.150502481,7000
-0.793108016,506,959,-0.246921726,2404
-0.979414761,479,1006,-0.046316266,5400
-0.969419243,465,979,0.069720837,2204
-0.559333995,510,971,0.021430282,2404
0.757970869,509,980,-0.070732537,2204
-0.263848473,514,978,0.003664186,7000
-0.507657659,486,993,0.119619341,2999
0.909703375,490,1051,0.033942368,7000
0.516841809,519,995,-0.041541729,2308
0.897107562,478,1023,-0.036720084,7000
0.701525162,493,969,0.023507631,7000
-0.872172636,502,981,-0.001489899,2399
0.289793427,516,987,-0.164181908,2204
0.012752789,484,980,-0.271322139,2605
0.134906479,490,977,0.201368268,2605
0.7563747,490,960,0.010256275,2604
-0.544813418,500,979,0.002804607,7000
-0.780503976,511,1002,0.103151486,2299
-0.355287917,519,1032,0.106571495,7000
-0.675317367,541,1012,-0.192799806,7000
0.776649571,504,926,0.036563487,7000
-0.49852499,488,993,0.126807843,7000
-0.890781683,496,996,-0.038019871,3599
-0.118588349,529,1036,0.152388907,2404
0.188989985,480,987,-0.099996082,7000
0.220852128,504,961,-0.096130982,7000
-0.686139106,492,1018,0.078287238,2204
-0.182004518,502,1008,-0.010405593,7000
0.894237353,509,1002,0.121994603,2604
0.317646141,475,999,0.106503338,2604
-0.206238519,507,1028,0.004658742,3562
0.358717041,514,1013,0.014856752,2404
-0.010083888,497,971,-0.078052469,7000
-0.625125986,504,1014,-0.006472229,5311
-0.678196735,506,1020,-0.050893034,7000
0.978792396,484,1093,0.117504991,2699
0.03051865,520,1004,0.031241306,2404
0.071149083,498,966,-0.105564428,7000
0.551709459,506,942,-0.060322144,4004
0.917130449,515,990,-0.000460729,1210
-0.109960784,486,976,-0.006684143,7000
-0.389862585,491,992,0.107932123,5400
0.386194011,487,984,0.072187787,2799
-0.732485341,492,965,-0.065790683,7000
0.63842788,497,1021,-0.035271164,2299
-0.438871414,498,981,0.128414392,7000
-0.46171071,495,989,-0.124348443,5400
0.329831982,511,978,-0.053636458,2204
-0.067175135,489,976,0.204742918,5005
-0.34660124,511,1032,-0.170423492,2303
0.848756592,510,983,0.078209588,2404
-0.927529534,509,986,0.08620445,5400
0.085316785,511,1023,0.020156558,4004
-0.188133973,513,1035,-0.01920402,5401
0.882471078,501,993,0.146263191,2404
-0.1119558,455,961,-0.010326024,5599
-0.05229272,532,1011,0.148568264,2404
-0.577856228,502,975,0.084961765,4004
-0.793908398,505,1021,-0.087151095,1299
-0.838132604,467,1019,-0.011936542,2204
-0.832748291,513,993,0.150818087,7000
0.554073367,506,972,-0.027049793,7000
0.808906579,511,969,-0.181001815,7000
0.051476748,523,978,0.154062401,7000
0.404250194,508,995,-0.057248042,2605
-0.5567931,471,978,-0.040916862,2310
0.206529088,489,950,-0.107958387,2299
0.098775825,494,995,-0.00537536,5400
-0.794109387,451,976,0.07065787,2203
0.310892364,498,1000,0.143725727,1315
0.067422353,533,980,0.007663486,7000
-0.946654352,506,1000,0.033918391,5400
0.89577332,483,1034,-0.089763061,7000
0.778857833,477,1009,0.203881642,3572
-0.47041128,516,1004,0.081839518,5400
0.247557779,496,1000,0.010865662,5007
0.472771901,478,1058,-0.025614384,7000
0.086454512,487,1010,0.201568637,1315
0.844968442,499,1018,-0.073847828,2404
-0.704648786,512,961,0.067000608,7000
-0.049443753,498,980,-0.019704178,2308
0.113365885,498,995,-0.171077008,1315
0.522579725,465,954,0.046648372,7000
-0.175905521,507,979,0.037296194,2999
-0.869221226,495,1001,0.115108849,7000
0.28491266,482,960,-0.117411796,2099
-0.359713446,487,1025,0.053583083,7000
0.763987793,507,1029,0.132712151,1315
0.604126565,506,952,0.061312615,5007
-0.040140925,517,1018,-0.113173598,7000
-0.569365246,496,988,0.073385824,7000
-0.821027306,487,1002,-0.022121218,2999
-0.850606553,503,986,-0.03514997,2308
-0.160295129,514,1044,0.043300613,7000
0.744114387,476,1039,0.008273317,7000
-0.042871921,488,997,0.068192157,5400
0.335403159,457,942,-0.235884109,2303
0.785247792,482,1012,-0.052341495,2204
-0.181758734,493,982,0.081117172,3532
0.863193434,491,982,-0.038064159,3582
0.215066474,479,946,-0.086939198,7000
0.97598744,501,1049,-0.009056315,7000
0.899561204,477,1004,-0.076516744,5007
-0.643844798,533,1014,0.04809781,1315
-0.207563313,494,1009,0.052929953,5212
0.982882766,502,995,-0.151989206,7000
-0.506621582,497,997,-0.098021626,2404
-0.517066071,513,961,0.153085426,7000
-0.896530903,496,971,-0.025247765,7000
-0.22525843,501,978,0.120398122,1315
0.83335238,517,1048,-0.095093852,5599
0.867121253,486,1045,0.037147977,2204
0.180137433,528,1004,0.014787899,2204
-0.668500961,504,998,-0.059264554,2404
-0.647463019,499,1005,0.063775903,2303
-0.871442202,501,1000,-0.029668065,7000
0.300413482,470,1005,-0.046601457,1299
0.077413572,517,954,0.019688976,2308
0.452122371,507,1036,-0.109378272,5400
0.325483469,486,998,-0.115517847,7000
0.64408315,480,929,0.002656409,7000
-0.212839665,481,960,0.289719294,3599
-0.085168415,503,994,-0.027600523,4902
-0.964151567,486,969,-0.021197371,1313
-0.75101191,508,989,-0.070026678,2404
-0.837988877,507,1047,-0.02790585,2399
-0.126065254,492,1031,-0.067775705,7000
0.253333668,515,1009,-0.102054301,2303
0.507702294,475,999,-0.010301554,2404
-0.413007847,492,999,0.038121601,3599
0.150304733,495,945,0.02290538,1299
0.379452868,490,986,-0.153055153,7000
0.785543724,488,997,-0.02609488,3532
0.004676758,495,1003,0.193875546,5212
0.467631646,505,1061,-0.1471661,2206
0.722004977,514,990,-0.008817693,2303
0.909150601,500,982,-0.148434303,4803
-0.288332234,512,1044,-0.221695816,7000
0.512057081,480,998,-0.219447795,7000
-0.757558343,494,970,-0.005879746,2399
0.073024411,505,995,0.351618076,7000
0.130013115,520,968,-0.054950507,4902
-0.737223626,478,987,-0.138929793,1315
0.038637346,492,975,0.006262354,5212
-0.829236235,489,995,0.058107257,2203
0.83472658,506,1025,0.052287487,2404
-0.445643873,486,984,-0.041382859,2308
0.0392115,480,1010,0.133849799,4902
-0.763733271,512,974,-0.010388241,2999
0.694531745,510,951,0.003709601,7000
0.138514655,524,1013,0.086849449,5499
-0.126613762,508,1026,-0.060609443,7000
-0.745854476,497,1012,-0.064172631,7000
-0.309786709,515,1049,-0.155618031,7000
-0.80127662,520,1027,-0.040117532,2308
0.831530366,501,1018,-0.019693127,7000
0.728685967,491,992,-0.12124445,4004
-0.513173989,500,1033,0.114009162,3532
0.816689439,500,1016,0.033164239,2404
0.027021896,502,1005,-0.208668412,2399
-0.488864738,505,968,0.022372307,4902
-0.411593466,506,992,0.153580483,2404
-0.670943647,492,983,-0.049925682,2299
-0.728244246,520,1020,0.045788605,2605
0.543465526,490,1021,0.022291868,2308
-0.508443628,524,1016,-0.010702148,5400
0.429821635,491,1056,0.079628831,4902
0.268827168,507,1043,-0.111952311,2203
0.723882353,485,1009,-0.053789484,5400
0.409980148,482,977,0.035949378,5311
0.856843631,505,941,-0.062248371,5400
-0.641569472,491,1025,0.213006012,2299
0.632050579,486,1005,-0.004739859,2404
0.754796213,496,1055,-0.165343321,2399
0.851070698,493,965,0.022929498,2299
-0.029121088,496,989,0.002987174,2299
-0.508156548,504,982,0.028987733,4099
0.356992848,511,999,-0.008309483,7000
-0.903240317,484,1007,0.020252474,5400
-0.397608809,470,935,-0.032813645,7000
-0.047638385,513,999,-0.02240107,2999
-0.605039744,496,1020,-0.095405736,2308
0.286694429,528,1013,-0.111584603,2303
0.558902149,482,990,0.089732789,7000
0.776898339,502,976,-0.055942497,5499
-0.299091537,541,981,0.03424745,1299
-0.969375894,499,988,-0.143514899,2299
-0.928203779,498,992,0.163826571,7000
0.092475678,524,1030,-0.103286957,3532
0.10281184,466,1047,0.016013132,2404
0.382366088,524,1066,-0.001622862,3532
0.332543265,451,1016,0.149055552,3599
-0.795938496,469,999,-0.116623449,7000
-0.020183089,494,965,0.091880265,7000
0.166950523,494,962,0.116803303,2299
0.230718923,488,1011,0.06910726,2204
-0.262248909,503,1030,-0.019268347,7000
-0.742468838,503,960,-0.088038241,7000
0.34080336,502,1045,0.208955689,3571
0.304155997,490,1022,-0.082448899,7000
-0.924006265,477,956,-0.020174591,2404
-0.293588885,507,1003,-0.12742292,1315
0.992725458,480,996,0.022282788,7000
-0.592094937,502,985,0.0695319,7000
0.443524843,494,994,0.051335418,2404
0.732087846,475,965,-0.207364983,2203
0.887821806,532,994,0.12813012,2404
-0.573355319,485,1019,-0.201426128,5311
-0.442174802,501,982,-0.1647696,7000
0.610799606,485,1039,0.081819404,5401
0.620900829,507,1003,-0.01188271,1315
-0.594752217,503,1007,-0.000936757,3572
0.226709767,485,988,-0.162872044,1299
0.137059237,487,1014,0.031262578,2404
-0.293729257,502,987,0.114737669,2404
0.501843996,520,1043,-0.026661632,2404
-0.892515576,483,989,0.092840366,2404
0.401167671,549,1028,0.067818184,1315
0.368906471,495,979,0.234559301,2303
0.011802796,524,1048,0.017785049,3532
-0.46834,515,976,0.161575717,2299
0.018024438,498,989,0.030107365,5400
0.885255968,478,995,-0.034149546,2404
0.902709585,506,1010,-0.055349901,7000
-0.327864949,531,1028,-0.004041061,3532
0.087438699,529,997,0.120875582,2303
0.112072343,502,983,0.087376848,2999
0.464611128,497,984,-0.051856361,7000
0.856698406,523,966,0.008893746,7000
0.974654733,501,999,-0.04052348,7000
0.030883554,481,994,-0.03225475,5400
0.567761918,507,1038,-0.044804244,2404
-0.494634405,497,1024,0.019760271,2404
0.597041244,490,1014,-0.009369779,2404
0.335744533,515,1009,0.021246229,7000
-0.824634417,473,1001,-0.243879759,2308
-0.949073491,520,986,-0.045252766,2404
-0.265527384,520,957,0.12918708,2299
0.518726861,472,996,0.122981914,2299
-0.419709064,524,1000,0.044890855,1313
-0.566119214,495,1011,-0.04413875,7000
-0.264961942,453,1059,-0.023377677,7000
-0.344517247,521,979,-0.17054065,3599
-0.764988658,476,997,0.082231604,3532
0.680006924,504,1025,-0.109215175,2404
0.43116116,489,983,0.079447723,7000
-0.858539367,499,1000,-0.164372535,2999
0.930808377,514,1038,-0.005982564,2204
0.612309131,495,980,-0.062998947,5400
0.612718349,523,997,0.076263303,7000
-0.87164915,481,1012,-0.155761675,7000
0.799371358,514,949,0.026052797,2999
-0.358154969,499,1027,-0.112455041,2604
0.576055209,500,977,0.092022896,2310
0.445446042,502,977,0.056969587,2999
-0.545703508,484,992,0.110539392,2604
-0.937720613,506,1038,-0.062582114,2404
0.977499047,501,973,0.015781371,2309
-0.849847552,488,979,0.177575076,2299
-0.612732162,518,911,-0.22320021,2605
0.41920801,514,985,0.204941677,7000
-0.638725763,482,1057,0.086240599,3599
-0.020487047,484,1023,-0.230393525,3572
0.111400582,498,1015,0.029630989,2299
0.488165947,515,993,0.023433753,2204
-0.950738334,508,1001,-0.00556544,2299
-0.901565573,524,952,-0.056429119,1299
0.918395387,530,963,0.008820552,7000
-0.536370373,468,1001,0.051817467,5404
0.513340299,485,1068,-0.020069006,2299
0.009545942,505,1009,-0.017258139,3572
0.966912939,526,978,-0.085179075,2204
0.267718997,519,928,-0.000670239,2999
-0.758465326,507,1009,-0.135336052,7000
0.150429952,514,958,0.067506566,1315
0.285626929,506,973,-0.09812063,2399
0.972799133,484,1032,0.101824732,7000
0.798353744,502,982,0.108023356,2404
-0.377124901,510,979,0.006177934,7000
-0.060049928,499,951,-0.068929586,7000
-0.336841993,499,993,0.156657509,5401
0.421000104,471,1023,-0.018752927,2299
-0.077464906,485,1010,0.011957932,2404
0.395427795,505,1020,-0.045588125,7000
0.888653172,513,965,0.008256207,2309
-0.257007184,497,982,-0.007173479,7000
0.697032373,516,1017,0.093382381,2204
0.632431863,491,933,0.032191184,2308
-0.5465308,513,997,-0.082199853,3699
0.756500586,484,1012,-0.088586259,7000
0.040668582,504,964,-0.061104852,5400
-0.887671925,501,1009,-0.064540777,7000
-0.519171202,480,1049,-0.036696068,5400
-0.052482241,462,1001,-0.096775274,7000
-0.845991886,484,991,0.039503785,7000
-0.549200152,478,972,0.130718442,7000
0.319083249,501,1017,-0.008202836,7000
0.310786014,507,974,-0.063658476,2605
0.116055636,465,1029,-0.182861082,2605
0.596818756,501,1004,-0.108942626,2999
-0.212950746,487,954,0.090352937,2299
-0.909995964,498,994,-0.084734573,2604
-0.106061938,518,931,-0.187096628,2999
-0.166712023,469,962,0.05395204,2999
-0.125361404,481,1026,-0.097904031,2404
-0.964969505,513,957,-0.064413483,7000
-0.222975967,513,1035,0.094614565,7000
0.487475008,525,995,-0.04091779,1315
0.283307898,514,931,0.016198117,2204
-0.946575905,496,999,0.06153256,7000
0.584315342,502,990,-0.080127936,7000
0.331841792,515,968,0.07540392,2605
-0.688667622,468,1026,-0.035221941,2605
-0.622435466,495,996,0.082417792,2299
-0.319620678,478,991,-0.073305725,2204
-0.104235175,521,977,0.112670257,3699
0.710295717,478,1029,0.087562424,2299
-0.321001001,510,999,-0.09331684,1299
0.15117745,513,1023,-0.105998444,5400
0.457285158,530,1013,-0.049348198,7000
-0.507460413,487,963,0.123451806,7000
0.927662127,511,952,-0.171607721,7000
-0.502996059,498,960,-0.143260165,2404
-0.939922325,505,1013,-0.138261247,2204
-0.868928659,479,967,0.00509765,2204
-0.919412405,489,1002,0.055462563,2204
0.430119235,497,1048,0.191112681,2404
-0.251071881,482,981,-0.059183859,2604
0.507439704,488,982,-0.048549735,3562
-0.16442768,527,996,0.114770759,7000
-0.860027392,547,1008,-0.099953396,7000
-0.45911453,525,1025,0.058598623,7000
-0.078069518,523,1028,0.106612242,7000
0.204947999,525,980,0.0024695,2404
0.536177865,495,1023,0.016248133,2299
-0.776309994,515,941,-0.032013911,7000
-0.027154734,493,989,0.023986535,5599
0.352891773,514,977,-0.090124429,7000
0.02421982,521,991,0.033515098,7000
0.507760007,477,1034,0.087815532,7000
0.48255976,499,978,-0.102388813,2203
0.165728415,517,1030,-0.1550385,2404
0.373950655,483,950,-0.04169203,2404
-0.052632715,497,989,-0.09570375,7000
0.133017681,516,1007,0.105710619,4902
-0.481090979,514,1038,-0.158306576,7000
0.308615054,494,970,0.189601366,2605
-0.255786539,520,1056,0.100282413,2299
-0.277425636,468,1054,0.15789853,7000
0.487631317,515,985,-0.057960595,7000
-0.140901999,492,956,-0.07783895,7000
-0.185922849,481,1002,0.102812683,2303
-0.113163943,491,993,0.053328959,2404
0.124237963,493,1008,-0.023685128,2404
-0.06527418,492,1002,0.029048024,7000
-0.213760233,509,958,0.086660112,2404
0.290091777,501,987,0.001116033,2399
-0.158311338,524,949,0.185674579,2299
0.069261689,519,995,-0.028278136,7000
-0.794234038,515,1054,0.062128401,2204
0.581961345,501,1007,-0.122287995,2999
-0.008851958,513,979,0.006673784,7000
0.912098298,513,994,-0.099952852,1313
-0.225624121,514,1031,-0.025230576,2303
0.48939589,503,1013,0.154322025,7000
0.011382101,494,1038,0.004116242,5499
-0.501325459,504,1019,-0.010339311,7000
-0.720902296,503,1047,-0.169256407,7000
0.092605128,522,1013,-0.181231273,7399
0.886558163,488,934,0.019504628,7000
0.552486221,492,1036,0.079669914,7000
-0.128607839,482,954,-0.156448824,2404
-0.125669147,516,976,0.110328338,2404
0.432635987,502,993,0.036066474,2203
0.57792014,503,990,-0.173340936,1299
-0.397996494,520,978,0.015709989,1313
-0.23590185,528,1003,-0.039005254,7000
0.310513173,536,1040,0.092348466,2404
0.650495103,473,1014,-0.022955026,7000
0.952174489,552,987,0.098801774,7000
-0.703740357,485,1004,0.01573552,7000
0.869582617,493,983,-0.019407433,7000
-0.245994472,512,1005,-0.022934523,7000
-0.299001205,517,1035,0.079957618,7000
0.763797477,512,1002,-0.13876475,2404
-0.027032168,473,965,0.030692379,7000
0.874773776,478,969,0.030161107,7000
0.582524016,498,1044,-0.060810752,7000
0.900508922,506,1022,0.076606764,2399
-0.914352374,497,1021,0.041584061,7000
-0.051350701,510,1030,-0.074073335,2303
-0.574985961,502,1039,-0.029981696,7000
0.36584776,512,960,-0.056916176,7000
-0.86318691,512,972,-0.099255341,5400
-0.43516969,523,1020,-0.060592889,2604
0.56404367,479,976,0.045711066,5401
-0.431094839,476,1036,0.026144469,3599
-0.201847174,500,1017,-0.157233821,2303
-0.257455071,516,1007,0.068813362,7000
0.517728192,506,989,-0.245639463,2404
0.066269477,502,959,0.051951593,1315
0.310255649,481,948,-0.168489588,7000
-0.252657898,477,939,0.075393713,7000
-0.829431744,530,982,0.074868028,7000
-0.622096672,485,1025,0.070727585,7000
-0.457396501,516,1009,-0.277551747,5400
0.496982483,524,1024,-0.00560797,2404
-0.741942274,506,1031,-0.01544914,2204
0.482157189,507,1017,-0.183509913,7000
-0.804566961,514,963,0.078722928,7000
-0.232041133,477,1014,0.009359545,7000
-0.969684687,511,972,-0.107598074,7000
-0.062025782,524,993,0.106263459,7000
0.579033184,492,987,-0.100742368,1299
0.692328648,470,998,0.08078286,5400
0.182153099,520,1020,0.109639723,3532
-0.15596653,483,977,-0.071201745,1315
-0.615950265,507,1023,-0.146147085,5599
0.738275977,504,914,-0.091749615,2404
0.840450833,512,1006,0.059107922,1315
-0.919892467,524,949,0.032580303,7000
0.733558689,497,932,0.126903777,2309
-0.788095049,482,964,-0.152130964,5400
0.595071404,495,1033,0.058366437,5400
-0.931168584,496,991,-0.156393113,7000
-0.918665142,520,1082,-0.033797013,7000
0.039301998,499,1003,0.090884753,2404
-0.838074305,506,1047,0.063767142,5309
-0.124115246,497,934,0.039177727,5400
0.201966498,515,1037,0.100855367,7000
0.366292793,503,1001,-0.001236532,2399
0.034597699,510,944,-0.103199098,2299
-0.798750477,487,966,-0.043936743,7000
0.873157578,519,1015,-0.195310826,2404
0.190388965,481,949,0.143229195,2506
-0.47810291,492,951,-0.150298326,7000
-0.105048798,495,1014,-0.097077195,7000
-0.229744096,479,1064,0.148680856,7000
0.372919464,504,1048,0.161634724,7000
0.41740322,502,1044,0.072525613,2999
-0.940515887,526,1012,-0.15520308,7000
0.415345639,489,952,-0.0091965,2999
-0.047673677,493,975,-0.086739063,2699
-0.53874609,471,996,0.050210457,3599
-0.672108219,485,1021,0.097080603,7000
0.641874829,491,1029,-0.080301578,7000
0.219873612,503,1064,-0.059434406,1299
-0.988602034,497,1003,0.040939859,7000
0.988035083,487,950,-0.153660099,2803
-0.068734529,509,941,0.084648066,1299
-0.421378422,500,1016,-0.030336635,7000
-0.137557061,506,1020,0.172494508,5401
0.061347946,490,1025,0.088684545,5400
-0.489620351,508,1031,-0.032731684,7000
-0.186430844,516,1019,0.210709895,2301
-0.700962043,496,1011,-0.004859625,2308
0.497327803,459,979,-0.112699003,2999
0.777895773,473,958,0.09953237,7000
0.004594769,491,982,0.015562706,2404
0.065514395,510,993,-2.22E-05,5401
0.761785978,498,1021,-0.036863216,1313
-0.954335218,487,955,0.081473651,2404
-0.430796247,511,938,0.0050079,2204
-0.719213615,512,1068,-0.000816109,7000
-0.526360357,509,1013,-0.031389305,7000
0.059574907,498,1000,-0.062404615,4099
-0.191456139,489,953,-0.0850259,7000
0.752508336,482,1025,0.04446907,7000
0.340440763,490,1015,0.102531511,7000
0.760579482,506,1014,0.075915371,7000
-0.615609928,493,986,-0.076789841,7000
0.782807316,486,1037,-0.154366435,7000
0.843431455,482,986,0.010125654,2999
-0.635830353,502,1002,0.0888939,2203
-0.907003514,500,970,0.163887401,2204
0.317987767,499,1028,0.065938485,2404
-0.459053699,499,969,-0.137855103,2299
0.895352962,511,978,0.208650084,2299
-0.64310133,487,955,0.045553591,7000
-0.701819612,468,1007,0.000841587,1210
-0.332191253,523,965,0.020482222,5012
-0.418823685,530,989,0.013699332,1299
-0.240679197,491,997,-0.081136685,2399
-0.917127004,474,981,-0.061113298,2404
0.584292536,504,1017,-0.105916948,2404
-0.007196952,481,1046,0.017450634,1210
0.797518522,477,1024,-0.147036205,1315
-0.03238634,511,1041,-0.104107363,3562
-0.05199153,503,997,0.063077883,7000
0.926059424,479,1016,0.059956889,7000
0.082676547,531,962,0.160999473,2308
0.749213675,493,1001,0.214003386,2404
0.405792645,500,974,-0.086233787,5400
0.50404275,501,970,0.115039832,2299
0.830621341,515,1005,-0.02073245,1315
0.156638883,503,1027,0.19526138,3532
0.705277567,490,1060,-0.072062531,7000
-0.143277932,488,968,-0.138970771,7399
-0.380089585,489,985,0.124839216,2999
-0.082890933,496,944,0.070000346,1299
0.640780249,502,1066,0.051913102,2299
0.178283856,518,1033,0.054812663,2299
0.60470964,513,989,-0.014850151,3532
-0.5536356,486,930,0.083971377,1299
-0.378122271,511,965,0.026861037,2404
-0.81011122,519,1046,-0.221893149,7000
-0.918234126,494,1030,0.021693568,7000
0.739487013,509,1034,-0.029347367,2404
0.17130393,520,985,0.108648762,2999
-0.915392359,509,991,-0.03531324,7000
-0.221069601,505,975,-0.106399245,3562
-0.879675043,493,930,-0.054492447,3572
0.962999774,540,946,-0.007277021,7000
0.883579249,532,1020,-0.048869395,2399
-0.923894616,494,974,-0.183847477,7000
0.36412707,503,1037,-0.066415597,2399
-0.773608909,522,1021,0.083479335,2404
0.433997961,483,1033,0.094053004,7000
0.716531584,517,952,-0.011962717,4803
0.014507621,512,989,0.058673138,3599
-0.594721195,497,963,0.077180904,2604
-0.626708418,477,1029,-0.110404563,7000
-0.423237795,516,1045,0.173638057,7000
0.334976443,494,1023,-0.022724485,7000
0.689237923,483,1020,-0.043225938,1299
-0.810154172,484,981,-0.097484806,5309
-0.694167952,515,1019,-0.131940279,2404
-0.162346157,500,994,0.14429046,2204
-0.495049735,501,1024,-0.032582444,2404
-0.150608575,465,994,0.022681291,2404
-0.08935729,519,1012,0.130830604,1315
0.957819988,505,982,-0.037962744,2404
-0.199659786,509,1013,-0.046161523,2299
0.130790163,499,1023,-0.075073558,2605
-0.883454437,501,981,-0.095498789,2303
-0.694086647,524,1018,0.04924433,2399
0.314936788,507,987,0.018173871,7000
-0.525658367,510,983,0.013990017,2399
-0.186989838,505,1014,0.109056679,2204
-0.06002382,478,928,0.01624612,7000
0.203709174,487,1008,0.009228594,2404
0.944971743,485,1024,0.004868961,2999
0.331465307,497,1002,0.022481984,2204
-0.838303743,508,1047,-0.023108937,7000
0.727795729,508,1000,-0.01409478,2206
-0.571493754,514,1061,0.136589993,4004
0.206085842,509,960,-0.013586931,2604
-0.610569918,491,978,0.052223656,2307
-0.463003644,449,989,-0.166826077,2204
-0.428697029,522,998,0.093662712,2501
0.90050646,503,1021,0.137308997,2399
0.013689854,502,1004,0.0349178,2399
0.855084515,489,1048,0.111345498,2404
0.891461895,504,1032,-0.084354686,2299
0.232617078,521,996,0.142036398,2605
0.588061319,501,937,-0.021105617,2309
-0.5365257,482,1040,-0.147929437,2605
0.599947774,494,1048,0.098197378,2605
-0.08712655,504,1011,0.013159616,7000
-0.666894984,505,1007,-0.115171046,5213
-0.582888494,442,1039,0.100899008,5404
0.978851987,491,988,0.098370672,5404
0.437511338,474,1009,0.066642218,2299
-0.179688583,488,1058,-0.074803777,1299
-0.735365919,507,1007,-0.101612733,7000
0.774834256,504,964,0.01893106,7000
0.53350741,490,1031,-0.046485544,2803
0.018636528,484,989,0.076535599,7000
-0.110407166,468,956,0.211357619,7000
-0.0590611,491,1019,-0.086479189,2299
0.50236749,472,971,-0.038842444,2404
